Specimen_Number,Specimen_Part,Identified_Name,Accepted_Name,Accepted_Rank,Length,Width,Height,Circumference,Genus,Longitude,Latitude
72415,femur,n. gen. Ligabuesaurus n. sp. leanzai,Ligabuesaurus leanzai,species,1660,,250,,Ligabuesaurus,-69.396942,-39.592220
72416,tibia,n. gen. Ligabuesaurus n. sp. leanzai,Ligabuesaurus leanzai,species,1040,,90,,Ligabuesaurus,-69.396942,-39.592220
72417,fibula,n. gen. Ligabuesaurus n. sp. leanzai,Ligabuesaurus leanzai,species,1080,,85,,Ligabuesaurus,-69.396942,-39.592220
78706,scapula,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,240,,,,Liliensternus,10.550000,50.383301
78707,humerus,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,214,,,,Liliensternus,10.550000,50.383301
78708,radius,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,151,,,,Liliensternus,10.550000,50.383301
78709,ulna,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,158,,,,Liliensternus,10.550000,50.383301
78710,femur,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,449,,,,Liliensternus,10.550000,50.383301
78711,tibia,Halticosaurus n. sp. liliensterni,Liliensternus liliensterni,species,409,,,,Liliensternus,10.550000,50.383301
56188,humerus,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,227.83,,32.73,,Telmatosaurus,22.845142,45.603615
56189,ulna,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,327.83,,32.04,,Telmatosaurus,22.845142,45.603615
56190,ulna,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,297.62,,25.45,,Telmatosaurus,22.845142,45.603615
56191,femur,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,430.02,,62.53,,Telmatosaurus,22.845142,45.603615
56192,femur,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,377.33,,55.65,,Telmatosaurus,22.845142,45.603615
56193,femur,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,270.56,,40.28,,Telmatosaurus,22.845142,45.603615
56194,tibia,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,448.38,,50.62,,Telmatosaurus,22.845142,45.603615
56195,tibia,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,428.83,,50.77,,Telmatosaurus,22.845142,45.603615
56196,tibia,Telmatosaurus transsylvanicus,Telmatosaurus transsylvanicus,species,408.87,,38.55,,Telmatosaurus,22.845142,45.603615
78820,skull,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,105,,,,Limusaurus,88.900627,45.147804
78821,scapula,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,95,,,,Limusaurus,88.900627,45.147804
78822,humerus,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,80,,,,Limusaurus,88.900627,45.147804
78823,radius,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,40,,,,Limusaurus,88.900627,45.147804
78824,femur,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,208,,,,Limusaurus,88.900627,45.147804
78825,tibia,n. gen. Limusaurus n. sp. inextricabilis,Limusaurus inextricabilis,species,249,,,,Limusaurus,88.900627,45.147804
80466,femur,n. gen. Linhenykus n. sp. monodactylus,Linhenykus monodactylus,species,70,,,,Linhenykus,107.426666,40.922779
80467,tibia,n. gen. Linhenykus n. sp. monodactylus,Linhenykus monodactylus,species,97.5,,,,Linhenykus,107.426666,40.922779
80801,skull,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,225,,,,Linheraptor,107.426666,40.922779
80802,scapula,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,160,,,,Linheraptor,107.426666,40.922779
80803,humerus,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,155,,,,Linheraptor,107.426666,40.922779
80804,radius,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,110,,,,Linheraptor,107.426666,40.922779
80805,femur,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,230,,,,Linheraptor,107.426666,40.922779
80806,tibiotarsus,n. gen. Linheraptor n. sp. exquisitus,Linheraptor exquisitus,species,255,,,,Linheraptor,107.426666,40.922779
80841,skull,n. gen. Linhevenator n. sp. tani,Linhevenator tani,species,220,,,,Linhevenator,107.426666,40.756111
80842,scapula,n. gen. Linhevenator n. sp. tani,Linhevenator tani,species,170,,,,Linhevenator,107.426666,40.756111
80843,humerus,n. gen. Linhevenator n. sp. tani,Linhevenator tani,species,95,,,,Linhevenator,107.426666,40.756111
80844,femur,n. gen. Linhevenator n. sp. tani,Linhevenator tani,species,240,,,,Linhevenator,107.426666,40.756111
81876,humerus,UNKNOWN,Neuquensaurus,genus,505,,,,Neuquensaurus,,
81877,humerus,UNKNOWN,Neuquensaurus,genus,480,,,,Neuquensaurus,,
81878,humerus,UNKNOWN,Neuquensaurus,genus,500,,,,Neuquensaurus,,
81879,humerus,UNKNOWN,Neuquensaurus,genus,555,,,,Neuquensaurus,,
81880,humerus,UNKNOWN,Neuquensaurus,genus,520,,,,Neuquensaurus,,
81881,humerus,UNKNOWN,Neuquensaurus,genus,530,,,,Neuquensaurus,,
81882,humerus,UNKNOWN,Neuquensaurus,genus,,,,,Neuquensaurus,,
81883,ulna,UNKNOWN,Neuquensaurus,genus,340,,,,Neuquensaurus,,
81884,ulna,UNKNOWN,Neuquensaurus,genus,300,,,,Neuquensaurus,,
81885,ulna,UNKNOWN,Neuquensaurus,genus,350,,,,Neuquensaurus,,
81886,ulna,UNKNOWN,Neuquensaurus,genus,270,,,,Neuquensaurus,,
81887,ulna,UNKNOWN,Neuquensaurus,genus,32,,,,Neuquensaurus,,
81888,ulna,UNKNOWN,Neuquensaurus,genus,320,,,,Neuquensaurus,,
81889,radius,UNKNOWN,Neuquensaurus,genus,296,,,,Neuquensaurus,,
81890,radius,UNKNOWN,Neuquensaurus,genus,290,,,,Neuquensaurus,,
81891,radius,UNKNOWN,Neuquensaurus,genus,337.0,,,,Neuquensaurus,,
81892,radius,UNKNOWN,Neuquensaurus,genus,280,,,,Neuquensaurus,,
81893,femur,UNKNOWN,Neuquensaurus,genus,710,,,,Neuquensaurus,,
81894,femur,UNKNOWN,Neuquensaurus,genus,730,,,,Neuquensaurus,,
81895,femur,UNKNOWN,Neuquensaurus,genus,740,,,,Neuquensaurus,,
81896,femur,UNKNOWN,Neuquensaurus,genus,810,,,,Neuquensaurus,,
81897,femur,UNKNOWN,Neuquensaurus,genus,730,,,,Neuquensaurus,,
81898,tibia,UNKNOWN,Neuquensaurus,genus,460,,,,Neuquensaurus,,
81899,tibia,UNKNOWN,Neuquensaurus,genus,445,,,,Neuquensaurus,,
81900,tibia,UNKNOWN,Neuquensaurus,genus,450,,,,Neuquensaurus,,
81901,tibia,UNKNOWN,Neuquensaurus,genus,410,,,,Neuquensaurus,,
81902,fibula,UNKNOWN,Neuquensaurus,genus,43,,,,Neuquensaurus,,
81903,fibula,UNKNOWN,Neuquensaurus,genus,37,,,,Neuquensaurus,,
81904,fibula,UNKNOWN,Neuquensaurus,genus,445,,,,Neuquensaurus,,
81905,fibula,UNKNOWN,Neuquensaurus,genus,400,,,,Neuquensaurus,,
83516,humerus,n. gen. Losillasaurus n. sp. giganteus,Losillasaurus giganteus,species,1430,,265,,Losillasaurus,-0.816700,38.666698
83517,ulna,n. gen. Losillasaurus n. sp. giganteus,Losillasaurus giganteus,species,810,,125,,Losillasaurus,-0.816700,38.666698
83518,radius,n. gen. Losillasaurus n. sp. giganteus,Losillasaurus giganteus,species,785,,126,,Losillasaurus,-0.816700,38.666698
79471,femur,n. gen. Lourinhanosaurus n. sp. antunesi,Lourinhanosaurus antunesi,species,540,,52,,Lourinhanosaurus,-9.190000,39.139999
18683,femur,UNKNOWN,Lourinhasaurus alenquerensis,species,1740,,,,Lourinhasaurus,,
18684,tibia,UNKNOWN,Lourinhasaurus alenquerensis,species,1100,,,,Lourinhasaurus,,
18685,humerus,UNKNOWN,Lourinhasaurus alenquerensis,species,1500,,,,Lourinhasaurus,,
18686,radius,UNKNOWN,Lourinhasaurus alenquerensis,species,1010,,,,Lourinhasaurus,,
18687,ulna,UNKNOWN,Lourinhasaurus alenquerensis,species,1060,,,,Lourinhasaurus,,
18688,pubis,UNKNOWN,Lourinhasaurus alenquerensis,species,1100,,,,Lourinhasaurus,,
18689,scapula,UNKNOWN,Lourinhasaurus alenquerensis,species,1670,,,,Lourinhasaurus,,
87725,coracoid,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,310,,,,Lurdusaurus,9.333333,16.700001
87726,humerus,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,630,,,,Lurdusaurus,9.333333,16.700001
87727,radius,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,352,,,,Lurdusaurus,9.333333,16.700001
87728,ulna,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,442,,,,Lurdusaurus,9.333333,16.700001
87729,femur,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,910,,,,Lurdusaurus,9.333333,16.700001
87730,tibia,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,777,,,,Lurdusaurus,9.333333,16.700001
87731,fibula,n. gen. Lurdusaurus n. sp. arenatus,Lurdusaurus arenatus,species,683,,,,Lurdusaurus,9.333333,16.700001
19067,humerus,Brachiosaurus n. sp. atalaiensis,Lusotitan atalaiensis,species,1950,,,,Lusotitan,-9.340000,39.235832
19068,radius,Brachiosaurus n. sp. atalaiensis,Lusotitan atalaiensis,species,1130,,,,Lusotitan,-9.340000,39.235832
19069,femur,Brachiosaurus n. sp. atalaiensis,Lusotitan atalaiensis,species,1900,,,1100,Lusotitan,-9.340000,39.235832
19070,tibia,Brachiosaurus n. sp. atalaiensis,Lusotitan atalaiensis,species,1120,,,,Lusotitan,-9.340000,39.235832
88123,coracoid,UNKNOWN,Magnapaulia laticaudus,species,213,,142,,Magnapaulia,,
88124,scapula,UNKNOWN,Magnapaulia laticaudus,species,611,,216,,Magnapaulia,,
88125,humerus,UNKNOWN,Magnapaulia laticaudus,species,598,,160,,Magnapaulia,,
88126,humerus,UNKNOWN,Magnapaulia laticaudus,species,650,,173,,Magnapaulia,,
88127,humerus,UNKNOWN,Magnapaulia laticaudus,species,803,,242,,Magnapaulia,,
88128,fibula,UNKNOWN,Magnapaulia laticaudus,species,967,,59,,Magnapaulia,,
88129,fibula,UNKNOWN,Magnapaulia laticaudus,species,993,,151,,Magnapaulia,,
88130,tibia,UNKNOWN,Magnapaulia laticaudus,species,1245,,123,,Magnapaulia,,
88131,tibia,UNKNOWN,Magnapaulia laticaudus,species,1259,,144,,Magnapaulia,,
88132,femur,UNKNOWN,Magnapaulia laticaudus,species,1232,,141,,Magnapaulia,,
81966,femur,UNKNOWN,Magyarosaurus dacus,species,346,,,176,Magyarosaurus,,
81967,femur,UNKNOWN,Magyarosaurus dacus,species,466,,,179,Magyarosaurus,,
81968,femur,UNKNOWN,Magyarosaurus dacus,species,525,,,193,Magyarosaurus,,
81969,femur,UNKNOWN,Magyarosaurus dacus,species,540,,,195,Magyarosaurus,,
81970,humerus,UNKNOWN,Magyarosaurus dacus,species,222,,,115,Magyarosaurus,,
81971,humerus,UNKNOWN,Magyarosaurus dacus,species,320,,,122,Magyarosaurus,,
81972,humerus,UNKNOWN,Magyarosaurus dacus,species,346,,,150,Magyarosaurus,,
81973,humerus,UNKNOWN,Magyarosaurus dacus,species,365,,,136,Magyarosaurus,,
81974,humerus,UNKNOWN,Magyarosaurus dacus,species,372,,,140,Magyarosaurus,,
81975,humerus,UNKNOWN,Magyarosaurus dacus,species,403,,,183,Magyarosaurus,,
81976,humerus,UNKNOWN,Magyarosaurus dacus,species,432,,,151,Magyarosaurus,,
81977,humerus,UNKNOWN,Magyarosaurus dacus,species,488,,,194,Magyarosaurus,,
81978,humerus,UNKNOWN,Magyarosaurus dacus,species,914,,,365,Magyarosaurus,,
81979,ulna,UNKNOWN,Magyarosaurus dacus,species,219,,,95,Magyarosaurus,,
81980,ulna,UNKNOWN,Magyarosaurus dacus,species,337,,,128,Magyarosaurus,,
81981,fibula,UNKNOWN,Magyarosaurus dacus,species,388,,,100,Magyarosaurus,,
81982,fibula,UNKNOWN,Magyarosaurus dacus,species,384,,,101,Magyarosaurus,,
81983,tibia,UNKNOWN,Magyarosaurus dacus,species,354,,,105,Magyarosaurus,,
81984,tibia,UNKNOWN,Magyarosaurus dacus,species,323,,,109,Magyarosaurus,,
81985,tibia,UNKNOWN,Magyarosaurus dacus,species,402,,,134,Magyarosaurus,,
81986,tibia,UNKNOWN,Magyarosaurus dacus,species,450,,,181,Magyarosaurus,,
81987,tibia,UNKNOWN,Magyarosaurus dacus,species,858,,,260,Magyarosaurus,,
57757,humerus,n. gen. Mahakala n. sp. omnogovae,Mahakala omnogovae,species,37.5,,,,Mahakala,103.266670,44.216667
57758,radius,n. gen. Mahakala n. sp. omnogovae,Mahakala omnogovae,species,36,,,,Mahakala,103.266670,44.216667
57759,femur,n. gen. Mahakala n. sp. omnogovae,Mahakala omnogovae,species,79,,,,Mahakala,103.266670,44.216667
57760,tibia,n. gen. Mahakala n. sp. omnogovae,Mahakala omnogovae,species,110,,,,Mahakala,103.266670,44.216667
56367,femur,UNKNOWN,Maiasaura peeblesorum,species,1000,,,,Maiasaura,,
18640,femur,UNKNOWN,Tarbosaurus bataar,species,854,,,312,Tarbosaurus,,
18641,tibia,UNKNOWN,Tarbosaurus bataar,species,799,,,281,Tarbosaurus,,
18642,fibula,UNKNOWN,Tarbosaurus bataar,species,724,,,95,Tarbosaurus,,
18643,femur,UNKNOWN,Tarbosaurus bataar,species,771,,,281,Tarbosaurus,,
18644,tibia,UNKNOWN,Tarbosaurus bataar,species,767,,,261,Tarbosaurus,,
18645,fibula,UNKNOWN,Tarbosaurus bataar,species,681,,,84,Tarbosaurus,,
78407,skull,UNKNOWN,Tarbosaurus bataar,species,1130,,,,Tarbosaurus,,
78408,scapula,UNKNOWN,Tarbosaurus bataar,species,750,,,,Tarbosaurus,,
78409,humerus,UNKNOWN,Tarbosaurus bataar,species,255,,47,,Tarbosaurus,,
78410,radius,UNKNOWN,Tarbosaurus bataar,species,110,,19,,Tarbosaurus,,
78411,ulna,UNKNOWN,Tarbosaurus bataar,species,115,,22,,Tarbosaurus,,
78412,femur,UNKNOWN,Tarbosaurus bataar,species,970,,110,390,Tarbosaurus,,
78413,tibia,UNKNOWN,Tarbosaurus bataar,species,850,,100,,Tarbosaurus,,
78414,fibula,UNKNOWN,Tarbosaurus bataar,species,780,,550,,Tarbosaurus,,
83654,femur,Mamenchisaurus hochuanensis,Mamenchisaurus hochuanensis,species,860,,,,Mamenchisaurus,102.853104,36.338100
83655,tibia,Mamenchisaurus hochuanensis,Mamenchisaurus hochuanensis,species,880,,,,Mamenchisaurus,102.853104,36.338100
83656,humerus,Mamenchisaurus n. sp. youngi,Mamenchisaurus youngi,species,830,,,,Mamenchisaurus,104.770279,29.409721
83657,radius,Mamenchisaurus n. sp. youngi,Mamenchisaurus youngi,species,545,,,,Mamenchisaurus,104.770279,29.409721
83658,femur,Mamenchisaurus n. sp. youngi,Mamenchisaurus youngi,species,705,,,,Mamenchisaurus,104.770279,29.409721
83659,tibia,Mamenchisaurus n. sp. youngi,Mamenchisaurus youngi,species,665,,,,Mamenchisaurus,104.770279,29.409721
83672,femur,n. gen. Mamenchisaurus n. sp. constructus,Mamenchisaurus constructus,species,1150,,,,Mamenchisaurus,104.516701,28.700001
83673,tibia,n. gen. Mamenchisaurus n. sp. constructus,Mamenchisaurus constructus,species,690,,,,Mamenchisaurus,104.516701,28.700001
83674,femur,UNKNOWN,Mamenchisaurus jingyanensis,species,1417,,,,Mamenchisaurus,,
83675,tibia,UNKNOWN,Mamenchisaurus jingyanensis,species,850,,,,Mamenchisaurus,,
18646,femur,UNKNOWN,Tyrannosaurus rex,species,1289,,,497,Tyrannosaurus,,
18647,tibia,UNKNOWN,Tyrannosaurus rex,species,1173,,,435,Tyrannosaurus,,
18648,fibula,UNKNOWN,Tyrannosaurus rex,species,982,,,147,Tyrannosaurus,,
18649,femur,Tyrannosaurus rex,Tyrannosaurus rex,species,1273,,,540,Tyrannosaurus,-106.455559,47.963890
18650,tibia,Tyrannosaurus rex,Tyrannosaurus rex,species,1199,,,468,Tyrannosaurus,-106.455559,47.963890
18651,fibula,Tyrannosaurus rex,Tyrannosaurus rex,species,1163,,,154,Tyrannosaurus,-106.455559,47.963890
18836,tibia,n. gen. Tyrannosaurus n. sp. rex,Tyrannosaurus rex,species,1140,,,,Tyrannosaurus,-105.839996,48.286839
18837,scapula,n. gen. Tyrannosaurus n. sp. rex,Tyrannosaurus rex,species,950,,,,Tyrannosaurus,-105.839996,48.286839
18838,femur,n. gen. Tyrannosaurus n. sp. rex,Tyrannosaurus rex,species,1300,,180,,Tyrannosaurus,-105.839996,48.286839
18991,ulna,Albertosaurus n. sp. megagracilis,Tyrannosaurus rex,species,131,,,,Tyrannosaurus,-107.083000,47.536201
19018,femur,UNKNOWN,Tyrannosaurus rex,species,1314.5,,,,Tyrannosaurus,,
61867,skull,UNKNOWN,Tyrannosaurus rex,species,1393.5,,945.0,,Tyrannosaurus,,
61868,scapulacoracoid,UNKNOWN,Tyrannosaurus rex,species,,,136.5,,Tyrannosaurus,,
61869,humerus,UNKNOWN,Tyrannosaurus rex,species,385,,56,,Tyrannosaurus,,
61870,radius,UNKNOWN,Tyrannosaurus rex,species,173,,27,,Tyrannosaurus,,
61871,ulna,UNKNOWN,Tyrannosaurus rex,species,214,,,,Tyrannosaurus,,
61872,tibia,UNKNOWN,Tyrannosaurus rex,species,1143,,165,,Tyrannosaurus,,
61873,fibula,UNKNOWN,Tyrannosaurus rex,species,1032,,105,,Tyrannosaurus,,
80396,scapula,UNKNOWN,Tyrannosaurus rex,species,950,,,,Tyrannosaurus,,
80397,humerus,UNKNOWN,Tyrannosaurus rex,species,360,,,,Tyrannosaurus,,
80398,femur,UNKNOWN,Tyrannosaurus rex,species,1280,,,,Tyrannosaurus,,
80399,tibia,UNKNOWN,Tyrannosaurus rex,species,1140,,,,Tyrannosaurus,,
80400,skull,Tyrannosaurus rex,Tyrannosaurus rex,species,1355,,,,Tyrannosaurus,-106.455559,47.963890
55854,femur,Iguanodon n. sp. atherfieldensis,Mantellisaurus atherfieldensis,species,678,,,,Mantellisaurus,-1.366667,50.599998
55855,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,760,,,,Mantellisaurus,3.633333,50.466667
87686,scapula,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,610,,90,,Mantellisaurus,3.633333,50.466667
87687,scapula,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,600,,85,,Mantellisaurus,3.633333,50.466667
87688,coracoid,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,1200,,160,,Mantellisaurus,3.633333,50.466667
87689,coracoid,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,1200,,170,,Mantellisaurus,3.633333,50.466667
87690,humerus,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,440,,50,,Mantellisaurus,3.633333,50.466667
87691,humerus,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,430,,50,,Mantellisaurus,3.633333,50.466667
87692,radius,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,345,,,,Mantellisaurus,3.633333,50.466667
87693,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,760,,107,,Mantellisaurus,3.633333,50.466667
87694,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,,,107,,Mantellisaurus,3.633333,50.466667
87695,tibia,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,710,,75,,Mantellisaurus,3.633333,50.466667
87697,tibia,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,660,,75,,Mantellisaurus,3.633333,50.466667
87732,skull,UNKNOWN,Mantellisaurus atherfieldensis,species,540,,,,Mantellisaurus,,
87733,femur,UNKNOWN,Mantellisaurus atherfieldensis,species,678,,,,Mantellisaurus,,
55854,femur,Iguanodon n. sp. atherfieldensis,Mantellisaurus atherfieldensis,species,678,,,,Mantellisaurus,-1.366667,50.599998
55855,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,760,,,,Mantellisaurus,3.633333,50.466667
87686,scapula,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,610,,90,,Mantellisaurus,3.633333,50.466667
87687,scapula,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,600,,85,,Mantellisaurus,3.633333,50.466667
87688,coracoid,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,1200,,160,,Mantellisaurus,3.633333,50.466667
87689,coracoid,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,1200,,170,,Mantellisaurus,3.633333,50.466667
87690,humerus,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,440,,50,,Mantellisaurus,3.633333,50.466667
87691,humerus,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,430,,50,,Mantellisaurus,3.633333,50.466667
87692,radius,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,345,,,,Mantellisaurus,3.633333,50.466667
87693,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,760,,107,,Mantellisaurus,3.633333,50.466667
87694,femur,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,,,107,,Mantellisaurus,3.633333,50.466667
87695,tibia,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,710,,75,,Mantellisaurus,3.633333,50.466667
87697,tibia,n. gen. Dollodon n. sp. bampingi,Mantellisaurus atherfieldensis,species,660,,75,,Mantellisaurus,3.633333,50.466667
87732,skull,UNKNOWN,Mantellisaurus atherfieldensis,species,540,,,,Mantellisaurus,,
87733,femur,UNKNOWN,Mantellisaurus atherfieldensis,species,678,,,,Mantellisaurus,,
80178,humerus,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,300,,51,,Mapusaurus,-69.286942,-39.063889
80179,radius,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,,,,27.5,Mapusaurus,-69.286942,-39.063889
80180,femur,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,1300.0,,,44.5,Mapusaurus,-69.286942,-39.063889
80181,tibia,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,887,,,,Mapusaurus,-69.286942,-39.063889
80182,fibula,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,640,,,,Mapusaurus,-69.286942,-39.063889
80183,tibia,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,1075,,,,Mapusaurus,-69.286942,-39.063889
80184,fibula,n. gen. Mapusaurus n. sp. roseae,Mapusaurus roseae,species,860,,,,Mapusaurus,-69.286942,-39.063889
79372,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,19.6,63.0,Masiakasaurus,46.583332,-15.900000
79373,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,189.4,,19.5,62.0,Masiakasaurus,46.583332,-15.900000
79374,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,190.8,,18.8,59.0,Masiakasaurus,46.583332,-15.900000
79375,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,202.5,,20.0,63.0,Masiakasaurus,46.583332,-15.900000
79376,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,10.9,36.0,Masiakasaurus,46.583332,-15.900000
79377,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,15.7,57.0,Masiakasaurus,46.583332,-15.900000
79378,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,13.6,43.0,Masiakasaurus,46.583332,-15.900000
79379,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,10.6,35.0,Masiakasaurus,46.583332,-15.900000
79380,femur,n. gen. Masiakasaurus n. sp. knopfleri,Masiakasaurus knopfleri,species,,,18.2,60.0,Masiakasaurus,46.583332,-15.900000
